403.96,2342.5,2895.6,3660.3,4376.9
344,2543.5,3020.3,3798.3,4450
435.16,2240.8,2756,3533.1,4437.1
458.85,2030.1,2653.2,3244.5,4137.3
375.2,1758,2533.1,2885.7,3625.2
431.84,1872.1,2609,2945.3,3636
492.2,1923.8,2749.9,3303.5,4269.3
487.9,1802.3,2898,3622.3,4841.8
503.7,1738.8,2745.9,3745.5,4815.2
493.09,1818.2,3248.5,4154.7,4836.8
472.9,1857,3263.5,3724.1,4656.3
473.1,1797,2417.3,3042.5,4054.4
476.31,1774.1,2220.1,3005.5,4161.3
472.79,1750,2308.6,3200.4,4655.3
445.89,1734.9,2583.1,3537.3,4432.2
627.92,2099.7,3327.5,4013.1,4502.8
816.99,2454.2,3599.4,4178.6,4504.9
892.06,2295.8,2879.1,3613,4122.2
1003.7,2168.3,2699.1,3643.8,4185
1019.4,1916.1,2817.1,3821.1,4365.3
1026.9,1705.9,2681.8,3602.3,4425.6
905.22,1399.5,2243.3,3101.5,4430
753.99,1438.6,2039,2609,4155.3
730.59,1859.7,2419.9,3306.1,4377.8
723.1,1951,2804.5,4141.9,4722.8
722.9,1963.3,2938.3,4223.2,4680.3
719.2,1840.7,2887,3909.3,4625.6
672.97,1813,2954.8,3609,4567.4
655.91,1824.2,2917.3,3723.6,4531
683.9,1817,2743,3516.4,4546.6
592.45,2463.4,3156.4,3682.4,4741.9
499.8,2459.6,3282.5,4165.4,4831
500.2,1654.2,2936.9,3793.1,4601.2
480.79,1586,2587.6,3179.2,4476.3
411.96,1586,2225.7,2932.2,4491.8
352,1677.2,2258,3003,4462
283.26,1773,2615.8,3453.5,4540
260.73,1814.9,2931.1,3890.9,4626
449.99,1870.7,2536,3444.5,4121.4
479.44,1818.2,2199.2,2919.8,3762.2
347.79,1437.5,2233.9,2908.8,3825.8
332.1,1109,1751.5,2870.2,3506.3
335.8,1162.6,1980.5,2997.8,3729.7
260.15,1055.2,2670.8,3310.9,4180.9
225.14,825.96,2551.1,3207.3,3873.4
281,883.97,2375.4,3427.3,4115.5
334.63,1544.7,2766.3,3977.1,4678.7
333.48,2185.5,3252.9,4117,4661.3
581.59,2079.3,3121.3,3915.2,4475.9
772.91,1467.6,2557.2,3017.6,3737.8
636.9,1450.3,2498.6,3013.1,3741.3
747.27,2165,3047,3766,4368
775.64,2331.1,3275.6,3884,4419.6
779.16,2024.1,3203.5,3623.4,4123.6
920.82,1866.2,2974,3333.1,3901.6
870.04,1898,3059,3453,4041.1
773.31,2183.7,3077,3590,4174.9
754.67,2019.4,2808.4,3304,4276.2
692.39,1531,2537.6,3118.2,4164
690.61,1424.7,2727.1,3458.9,4243.9
704.09,1313,2543.3,3348,4050.1
687.31,1781,2705.6,3453.6,4009.1
698.9,2273,3237.9,3811.1,4288.6
578.01,2023.5,2852.5,3568.1,4399.5
445,1780.6,2637.2,3366.5,4500
497.94,1662.1,2460.7,3184,4014.9
603.61,1628.3,2039,2968.5,3492
558.31,1758,2478.9,3236.9,3713.9
569.46,1731.5,2941.9,3391,3874.1
503.46,1789.6,3001.2,3420.8,3879.5
297,1383,2465.4,3287.4,3807.6
285.45,723.69,1831,3022.9,3749.2
472.72,774.47,1787.8,2907.4,3804.1
668.75,969,1801,2912.8,3756.5
727.41,1469,2405.7,3317.5,3988.5
797.6,2000.3,2938.1,3677.6,4195
882.54,1995.9,2925.9,3689.3,4169
676.3,1582.8,2486.3,3257.7,3896.5
324.93,975.15,2154.8,2727,3700.4
313,774.68,1993,2512.4,3874.5
538.23,1238.2,2140.8,3006.7,4247.2
728.54,1855.8,2732.2,3815.5,4565.2
626.76,1945,2789.3,3840.2,4575.5
574.15,1956.6,2852.7,3805.7,4543.2
517.54,2111.9,2922.3,3589.2,4350.8
468.7,2284.8,2910.2,3391,4054.2
454.38,2173.1,2898.8,3443.5,4321.6
414.6,2023.8,2800.5,3706.9,4553.5
409.55,2290.3,2943.6,3892.5,4604.6
425.85,2240,2947.5,3769.2,4735.1
430,2224.1,2946.3,3732.5,4676.9
414.6,2643.2,3234.8,3901.6,4697.5
413.4,2322.9,3174.1,4015.8,4712.2
455.99,1938,3113.2,4000.3,4747.6
439.24,1949.1,2876.1,3977.1,4627.9
372.23,1961,2666.4,3506.2,4272.7
366.92,1389.3,2553.2,2955.8,3946.7
383,743.16,2394.1,2928.5,3996.8
510.53,1154.7,2376.2,2987.8,4217.4
622.01,1651.8,2358.9,3037.8,4306.5
594,1314.9,1946.2,2724.5,3592.1
695.54,1196.6,1860.3,2618.6,3371.5
759.76,1510.5,2187.1,2936.3,3721.4
481.44,1238.2,1748.3,2649.4,3673.9
234,853.84,1367,2369,3568.6
256.62,777.93,1416.1,2449.1,3616.3
281,750.6,1412.7,2427.3,3998.8
236.24,515.99,1133.5,2383.3,3666.2
188,559.16,1507.3,2717.2,3562.7
188,573.62,1532.6,3214,3848.5
225.54,548.01,859.22,2825.5,3763.7
250.6,859.22,1551.3,2604,3639
268.17,927.16,2341.5,2977,3645.6
451.3,1570.9,2797,3510.7,4227
722.09,1931.8,3227,3992.2,4588.9
941.69,1618.2,2937.3,3687.9,4484.6
870.38,1574.9,2625,3213.5,4540.5
800.31,1600.5,2726.5,3099.2,4410
873.69,1682.4,2568.9,3393.3,4278.8
538.21,1320.8,2021.6,3542.3,4242
396.48,1150.1,1918.6,3141.9,4219.4
480.23,1178.1,2052.7,2763.1,4191.6
379.45,898,1653.7,2448.9,3541.2
352.08,1090,1642.2,3012,3817.6
561.71,1684.4,2372.9,4104.5,4837.2
849.76,1962.9,2438.2,3572.8,4451.3
830.63,1813,2301.2,3153.3,4160.5
708.91,1853.9,2734,3352,4164.2
595.84,1920.6,2874.7,3472.3,4063
644.09,1840.1,2607.9,3421.5,4344.5
791.99,1948.9,2625.4,3230.4,4298.6
921.54,2236.6,3065.6,3550.2,4158.8
869.3,1683.6,2699.9,3860.7,4507.8
777.78,1362.1,2020.2,3159.1,4353.5
852.08,1587.1,1864.8,2438,3961.5
790.76,1445,2083.8,3110.8,4185.9
677.99,1411.3,2213.8,3896.2,4555.3
556.54,1375,1930,3190,4317.4
500,968.83,1990.2,2648.7,4194.2
514.92,1192.7,2520.9,3175.2,4388.2
441.01,1887.2,2643.3,3338.6,4392.8
321.38,1412.2,2057.4,2859.8,4377.1
244.54,872.91,1942.1,2899.4,4305.8
255.38,917.69,1962.8,3549.2,4172
576.33,1350.3,2119.9,3751.8,4277.4
535.52,1252.1,2175.2,3865.5,4428.5
417.16,1472.5,2266.2,3801.7,4326.1
704.79,2132.5,2548.2,3472.8,4172
766,2042.3,2437.1,3569.9,4220.6
701.99,2202.1,2904.5,4098,4450.1
798.55,2141.2,3052.4,3947.9,4749.8
961.6,1899.1,2585.4,3735.8,4795.8
1050.4,1860.4,2613.1,3553.4,4350.4
1092.8,2016.5,2730.4,3494.3,4235
1030.9,2135.9,2889.2,3776.7,4572.7
918.99,2013.6,3031.8,3688,4481.5
890.24,1957.5,3042.5,3890.6,4456.6
966.61,1915.2,2907.5,3786.1,4540.5
888.31,1916.7,3032.6,3768.6,4500
836.6,1919.3,2876.5,3519.6,4289.7
583.23,1807.9,2598.8,3265.5,4063
328,1756.8,2860.8,3781.6,4220.9
489.7,1958.4,2971.9,3882.7,4477.1
547.54,1990.4,2924.7,3699,4585.4
709.43,1865.3,2606.1,3566.6,4373.9
670.55,1549.8,2096.4,3518.3,4251.4
529.9,1300.9,2291.1,3438.2,4350.1
849.17,1727.9,2882.6,3556,4349.2
620.13,1748.5,2524.5,3208.6,4008.5
294,1341.4,2148.9,2907.1,3978.9
269.68,1048.9,2498.8,3237.3,4507.5
266,785.02,2007.6,3088.5,4542.6
466.45,1048.7,1760.5,2933.8,4510.3
698.92,1700.3,2644.3,3513.9,4450.6
521.95,1436.6,2648,3496.8,4191.5
353.38,752.75,2331,3403.9,4223.5
591.33,1162.9,2554.1,3379.7,4174.3
775.08,1717.1,2480.6,3420,4086.4
708.75,1728.1,2563,3793,4331.4
645.88,1635.6,2466.1,3398.4,4032.4
617,1547.7,2489.2,3055.4,3784.4
661.65,1552.9,2555.1,3387.1,4087.7
633.1,1545.2,2491.3,3533.1,4360.6
547,1173.7,2007.3,3164,4362.6
673.35,1042.9,1920,3097,4226.2
705.17,1297,2370.9,3045.3,4170.3
586,1215.3,2159.3,2817.8,3961.3
741.8,1548.2,2446.4,3014,4077.8
839.9,1763.3,2580.5,3613.1,4462.6
765.13,1383.8,2203,3324,4266.6
580.15,1280.6,2303.2,3463.1,4397.6
307.63,1107.1,2414,3565.6,4397.1
442.45,1091.7,2302.9,3059.8,4413.1
575.17,1579.2,2287.3,3050.5,4721.9
402.43,1779.4,2606.4,3489.1,4685.8
475.8,1741.5,2783.3,4118.2,4719.5
614.75,1661.7,2244.3,3390,4090.6
596.52,1398.2,2085.4,2979.2,3982.6
491.13,1205.1,1951.3,3184.6,4300.8
325.88,1096.5,1339.8,2635.6,3461.7
745.88,1413.9,1859.8,2822,3431.6
1242,2065,3057,3800.3,4493.1
1223.5,2199.2,3467.8,4060,4868.7
828.23,1596.8,2774.1,3424.6,4836.4
321.38,1203,1854.7,2813,4134
256.05,1251.5,1831.8,2810.9,3975.5
297,1278.9,2209.8,3150.1,4091.8
307.93,956.92,1909.9,3120.8,3714.5
468.68,1423.4,2433.1,3440.4,4422.1
673.85,2081.8,2842.2,3610.9,4873.1
823.02,2063,2922.2,3677.6,4828
900.48,2397.6,3146.1,4009.8,4876.5
840.48,1850.7,2507.1,3694.9,4703.4
586.3,1136.8,2019.7,3126.5,4200.8
409.7,1604.6,2424,3290.4,4118.6
489.07,2079.9,2786.2,3468.1,4269
484.13,2083.7,2609.6,3182.2,4376.9
499.6,2151.5,2749.6,3566.8,4563.3
504.2,2179.6,3000,4088.3,4591.6
496.2,2421.7,3096.4,4114.1,4629.6
495.8,2724.2,3203,4105.3,4598.5
481.48,2338.8,2991.6,3934.7,4514.8
475.73,2144.9,2939.9,3630.9,4437.9
484.88,2112.3,2807.1,3455.8,4574.4
480.32,2064.7,2715.9,3502,4827.1
462.15,2467.4,3056.7,3617,4748.1
452.73,2039.7,2815.7,3361,4395
457.6,1401.3,2121.8,3100.3,4282.6
397.02,1231.9,2110.6,3128.8,4444.2
303.15,1077.1,2663.1,3266.5,4346.9
287.45,982.17,2695.2,3403.1,4117
312.88,1788.2,2988,3557.7,4373
330.65,2625,3179.5,3742,4656
351.88,2595.6,2952.7,3779.1,4711.6
432.82,2533.1,3354.7,3953.9,4792
423.65,2555.6,3473.2,4120.5,4605
312.13,2650.7,3133,4092.6,4482.8
346.13,2602.5,3311.1,4039,4471.9
348.88,2185,3140.3,3719.8,4368.9
309.07,1727.8,2596.7,3307.6,4243.5
293.2,1635.5,2538.1,3242,3988
318.92,1656,2726,3413,4225.6
511.6,1589.5,2564,3542.6,4622.3
799.15,1516,2299.5,3662.3,4783.5
647.45,1233.8,1845,3091.3,4794.5
321.67,1111.1,1862,3043.4,4583.6
356.38,1016,2397.8,3959.9,4477
418.2,680,2391.2,3984,4477
536.55,1485.1,2743.2,4102.8,4577.2
523.33,1566.1,2732,3484.4,3871.5
359,664.4,2504.7,2956.7,3555.2
355.67,637.48,2819,3630.5,4481.4
344.4,617,2744.4,4052.7,4789
350.73,1593.1,2890.9,4157.6,4796.6
359.88,2560.8,3375,4122.6,4760.4
344.4,2441.3,3479,4016,4811.2
343.6,1999.9,3100.5,3852.6,4714
355.33,1404,2547.4,3760.8,4528.6
455.9,1396.8,2516.7,3796.3,4455.5
458.98,1408.2,2488.2,3667.6,4320
347.8,1289,2487.8,3731.7,4282.9
444.63,1352.2,2499.6,3852.7,4264.3
561.73,1436.7,2764,3761.5,4571.1
585.6,1419.8,2735.4,3398.3,4782.8
582.6,1386.8,2439,3044.8,4527.1
566.67,1405.7,2084,3008,4489.6
573.86,1448,2016.3,3015.1,4517.8
582.25,1469.5,2423,3034.3,4043.2
567.22,1464.8,2398,2970.1,3641
562.03,1491,2460.3,2883,3604.4
559.22,1523,2509,2883,3775.3
444.34,1487.4,2572.1,3395.8,4360.1
328,1558.5,2738.1,3951.2,4574.2
357.53,1530.5,2911.4,3922,4503
416.31,1395.1,3008.5,3936.5,4574.9
452.5,1453,2988.3,3714.9,4451.7
483.03,1475,2984,3793.3,4559.8
522.53,1452.2,3101.2,3869.3,4478.1
546.5,1471.6,3234,3508,4293.9
551.25,1159.4,2454,3397.8,4369.9
616.38,1154,2269.8,3361.1,4320
717.03,1714.6,3015.2,3461,4547.3
632.31,1294,2437.4,3420.7,4805
522.53,1251.1,2675.1,3781.4,4823.3
659.94,1839.3,3507.3,4168.9,4672
848.09,1822.5,2712.7,3613.5,4293.7
909.75,1843.8,2436.3,3166.1,4086
925.25,1902.3,2984,3266,4236
941.28,1891,2870.6,3251,4354.9
937.97,1846.4,2742,3245.3,4000.3
930,1808.8,2756.5,3397.2,3942.4
926.25,2395.2,3088,3800.2,4440.8
914.5,2586.3,3228.9,3986.6,4622.7
909.75,1919.5,3017.3,3923.3,4505.9
716.19,1381.2,2421.3,3569.6,4431.8
689.81,1403,2333,3604,4640.5
723.69,1848.9,3021.2,4258.7,4876.8
493.47,2110.1,2995.8,4191.7,4661.3
480.28,2412.3,3036.6,3984,4378.8
476.97,2103.9,3067.2,4082.9,4639.4
479.78,1654.7,2527.7,3649.4,4867.7
495.75,1362.9,1853.1,2873.5,3987.5
507.5,1305,1740.2,2812.2,3542.5
541.31,1367.3,2190.5,3069.7,4004.9
533.44,1423,2957.6,3540.5,4065
477.47,1460.8,2918,3855.4,4332.9
483.03,1607.4,2692.4,3605.7,4185.8
511.75,1479.9,2292.7,3292.1,3948.6
504.75,1227,2091.1,3040.3,3942.8
517.78,1292.6,2531,3004.4,3749.3
550.75,1425.6,2893.8,3517.4,4244.7
569.53,1503.3,3008.3,3561.1,4534.9
648.34,1479.4,2906.4,3508.9,4459.1
656.66,1467.1,3157.5,3931,4824.9
571.47,1525.8,3166.3,3858.7,4720.9
562.03,1510.9,3283.1,4035.6,4771.9
547.97,1640.5,3207.2,3868.6,4541.2
442.84,1312.9,2447.8,3229.3,4175.8
454.19,1249.1,2145.8,2934.1,4245.6
559.22,1738.5,2526.8,2797,4532.3
528.72,1590.8,2772.9,3265.8,4754.7
496.75,1571,3014.2,3811.5,4485.1
473.22,1445.8,2442.2,3443.6,4210.5
497.56,1396.9,2176.8,3227.8,4222.8
509.94,1536.1,2526,3319.5,4146.4
498.56,1630.1,2443.7,3301.8,4388.3
534.25,1749.4,2914.6,3857.6,4718.2
547,1839.3,3071.6,3819.8,4393.1
557.78,1859,2710.7,3297,4041.9
562.97,1870.8,2749.3,3373.9,3992
602.34,1882.5,2633,3537.9,3992
623.19,1876,2669.6,3507.8,3937.2
608.03,1903.1,2751.3,3565.3,4193.8
695.34,1850.3,2749.2,3663.8,4404.5
747.72,1719.5,2808.9,3582.6,4303.8
650.13,1739.6,3102.5,3791,4371.8
643.16,1535.8,3032.6,3700.8,4231
646.34,1294.6,2614,3300.1,4104.3
547,1094.1,1937.9,2890.8,3634.2
708.25,1625.8,2200.4,3214.6,3902.1
718.5,1769.8,2590.3,3286.4,4462.4
677.22,1469.4,2453.1,3252.4,4346.5
635.91,1498.3,2926.6,3835.6,4541.3
504.44,947,2675.1,3511.4,4418.6
530.34,1117,2635.6,3708.9,4432.9
436.03,1110,2884.5,4004.3,4383
424.44,1109,2681.9,3520.5,4401.3
397.53,1150.3,2436.6,3159.8,4447.8
417.75,1184.3,2567.8,3403.6,4685.6
392.47,1776.7,2784.5,3661.1,4885.4
355.72,2471.3,3158.8,3960.8,4792.4
388.56,1884,2865.5,3887.5,4734
452.03,1275.6,2529.5,3737.8,4774.3
477,1590.6,2573.8,3840.9,4856.6
473.25,1840.3,2761.8,3832.1,4499.1
491.03,1945.7,2906.2,3827.2,4200.8
556.31,2103.3,2979.5,4020.6,4510.5
612.78,2170.1,2884.1,3671.1,4565.1
635.78,2327.7,3206.2,3713.1,4610.5
640.97,2293.2,3465.8,4313.3,4770.7
574.41,2097.8,2954.9,3919.8,4651.1
500.5,2296.1,2885.4,3480.6,4472.9
473.72,2284.9,2810.7,3389.5,4368.9
438.47,2078.3,2754.7,3383,4420.4
429.5,2181.3,2727,3596.3,4504.8
438,1948.6,2689.5,3646.5,4492
434.25,1633,2506,3680,4393.1
408.11,1840.3,3031,3945.5,4466.9
353.86,1456.4,3090.8,3935.5,4535.2
298.26,759.44,2270.5,3487.2,4226.4
280.4,955.04,2204.3,3141.7,3842.4
289,942.19,1640.9,2772.4,3556.9
415.73,901.88,1591.8,3062.9,3675.2
385.86,981.3,2125,3453.9,3877
180,891.49,1865.1,3051.1,3740
457.96,1256.1,1696.7,2634.3,3492.9
762.96,1584.3,2202.1,3220,4123.8
745.7,2089.5,3046.5,3915.2,4828.7
648.71,2276.2,3135.5,3706.5,4758.2
509.26,1872.7,2575.8,3130.2,4198.3
487.7,1960.1,2578.9,3101.9,3722.6
503.1,1976.3,2676.3,3572.4,4357.5
522.94,1922,2635.9,3778.7,4730
570.77,1918.3,2615.7,3770.8,4376.1
566.59,1953.8,2716.8,3566.5,4124.3
486.26,1978.3,2905.8,3855.6,4476.9
464.7,1956.7,3113.7,4161.7,4674.1
454.66,1931.9,3077.9,3992.9,4456
459.27,1916.5,2914,3707.1,4326.7
487.7,1966.7,3058.8,3796.5,4623
557.21,1978.3,3111.4,4117,4840.4
639.94,1946.1,2980.2,4260.3,4824.6
659.1,1919.5,2991.4,4306.1,4919.5
668.3,1905.4,2960.2,4148.7,4735.7
660.3,1925.1,2914,3826.6,4399
659.7,1919.5,2950.1,3763.6,4414.8
642.26,1880,2887.5,3691,4763
584.63,1888.1,2794.7,3470.8,4885.3
525.26,1929.4,2914.9,3298.4,4569.9
510.64,1887.1,2838.9,3321.1,4043.6
573.88,1828,2947.5,3645.1,4268.1
621.9,1835.4,3316.2,4063.8,4862.2
609,1887.5,3345.4,3942.9,4916.3
612.7,1869.1,3215.9,3754.3,4891
689.15,1836.2,2998.6,3855,4912.7
708.25,1977.5,2968.4,4023.7,4876.5
643.64,2074.3,2933.5,3908.3,4570.1
659.7,2070,2865,3711,4343.7
653.36,2033.9,2800.5,3794.3,4391.1
651.64,2053.5,2750,3891,4346.9
555.77,1478.4,2403.1,3373.9,4301.3
473.01,1290.3,2271,2852.6,4155.9
504.96,2002.8,2575.4,3371.4,4194.6
520.54,2077.4,2667.5,3867,4451.7
497.79,2042.5,3063.7,4094.6,4613.9
360.49,1457.4,2916.8,3795.7,4744.3
422.66,886.41,2393,3111.9,4465.4
571.06,1219.7,2359.9,3056.3,4490.8
581.04,1571.4,2228.1,3099.9,4468.6
638.08,1923.5,2527.7,3620.8,4438.8
629.13,2249.2,2932.9,4226.9,4922
606.08,1867.2,2572.8,3757.9,4589.5
641.06,1549.2,2282.6,3042.5,4141.5
636.7,1997.9,2638.6,3483.6,4449.7
438.42,1699.1,2674,3519.9,4569.1
239.07,1043.5,2352.1,3371.6,4451.7
288.4,1308.4,2426.8,3904,4569.2
347.41,1988.6,2787.1,3875.6,4572.2
377.32,2458,3000.1,3798.6,4701.1
546.11,2124.2,3006.6,3719,4544.5
585.82,1496.2,2656.8,3332.3,4375
561.58,1427.3,2462.6,3106.9,4206.7
818.74,2107.6,2909,3475.7,4239.7
825.96,2078,2912,3395.7,4236.9
775.86,1586.8,2431.7,3156,4104.8
738.3,1423.9,2389.6,3546.3,4162.8
531.89,1359.7,2444.4,3483.4,4196.6
195.71,741.4,2223.3,2933.4,4294
150.15,1133,2739.8,3331.9,4494.4
346.39,1653.8,2849.7,3947.1,4546.7
368.31,2150.4,3272.3,4376.4,4791.5
253.1,2505.7,3712.7,4433.7,4704.3
262.3,1586.8,2990.6,3648.1,4267.2
258,658.26,2118.5,2879.1,3938.8
503.59,1287,2448,3423.6,4244.3
517.98,1443.4,2574.5,3825.3,4204.4
448.59,1179.5,2707.3,3613.9,4035.6
622.08,1688,2825.1,3780.4,4327.3
510.04,1803.6,2542.8,3738.6,4358.3
494.92,1919.5,3002.3,3680,4375
446.06,1909.1,3093.8,3813.7,4468.9
438,1929.4,2937.7,3969,4538.2
441.24,1912.6,2935.6,4051.8,4589.6
441.76,1879.3,2835.5,4148,4634.5
419.5,1907.4,2656.9,3768.8,4421.3
391.06,1851.1,2809,3389.5,4316.4
317.79,1966.3,2942.3,3388.8,4104
317.85,2118.3,2927.1,3305,3843.1
399.06,2075.3,2757.2,3482.1,4260.3
387.3,2049,2754.5,3850.3,4654
426.48,2397.6,3050.6,4093.1,4687.1
455.26,2459.3,3350.3,4098.2,4837
426.3,1776.8,2929.9,4024.1,4898.2
472.41,1592.4,2494.2,3719.5,4526.4
596.21,1568.5,2513.3,3378.7,4097.6
686.34,1713.2,2456,3437.1,4002.9
724.74,1843.1,2505.7,3651.7,4134.4
757.4,1906,2513.6,3903.8,4484
722.52,1844.5,2516.8,4031.8,4558.4
693.6,1834.1,3093.7,4264.6,4660.6
693.91,1777.8,3170.8,4138.6,4817.7
614.27,1599.9,2504.3,3627.1,4703
490.67,1570,2514.1,3500.7,4810.2
417.65,1570,2253.1,3602.4,4916.6
521.92,1719.6,2681.2,3805.6,4840.8
729.97,1812.7,3001.5,3762.3,4781
747.03,1711,2130.3,3110.3,4314.3
665.64,1807.3,2267.8,3200.4,4292.7
481.47,1330.2,2316.4,3299.2,4420.4
227,625,1857.9,2441.8,3762.8
244.79,625,1888.7,2459,3763.7
266,1256,2189.1,2940.3,3846.5
358.62,2253.9,2927.7,3705.3,4176.5
451.21,2144.1,3035.1,3687.5,4483.4
422.7,1671.3,2474.9,3669.1,4362.4
410.35,1597.9,2477.4,3804.7,4320
423.79,1500,2516,3522.8,4377
452.3,1500,2608.6,3506.4,4534.4
418.11,1500,2736.8,3508.9,4555.2
374.3,1500,2754.3,3600.4,4552.9
368.86,1535.6,2885.5,3695.9,4615
319.61,1656.5,2964.9,3734,4344
263.21,1828.5,2649.8,3324.3,3984.3
249.3,1337.5,2440.7,3110.7,4011.4
268.49,687.08,2300.6,3202.6,4271.7
469.89,1437.3,2583.1,3378.3,4375.9
684.51,2116.3,2778.7,3515.5,4225.1
672,2112.3,2672.2,3605,4317.1
679.3,2370.2,3052.2,3986,4488.3
680.7,2415.4,3158.8,3803.4,4530.8
675.65,2383.9,3471.7,4090.8,4896.4
669.05,2374.3,3527.3,4240.7,4879.1
659.65,2400.8,3302.2,4123.7,4682
671.3,2443.4,3003.4,3506.1,4685.9
662.21,2458.1,2961,3509.4,4641.6
558.88,2455.9,2996.6,4198.7,4467.9
468.3,2472.6,3042.6,4244.8,4699.8
469.7,2477,3007.8,4117,4724.7
464.65,2483.8,2921.8,4106.5,4587.8
469,1992.9,2707.6,4008.2,4687.1
447.56,1434,2757.6,3838.5,4766
432.49,1562.3,2691.4,3729.3,4652.6
455.95,1371.5,2179.5,3442.2,4720.1
440.26,1714.7,2549.5,3358.2,4607.6
402.35,1954.5,2742,3382,4074.4
419.44,1685.5,2590.9,3447.4,4011.5
473.74,1795.8,2625.9,3844.9,4260.5
508,1320,2315.9,3924.3,4270.1
493.86,1498.4,2435,4088.7,4715.1
444.61,1835.6,2537.4,3962.8,4891.9
445.24,1963,2709,3727.9,4611.3
424.47,1916.6,2829.6,3757.5,4432.5
407.88,1891,2937.1,3998.2,4608.1
487.65,1940.7,3090.8,4094,4628.6
431.32,2324.4,3291.5,3945,4511.6
348.51,2343.7,3216.9,3742,4199.6
321.86,1931.1,2679.5,3617.7,4199.8
315.49,2199.6,2821.4,3675.9,4562.6
424.27,2577.1,3102,3567.5,4700.5
553.14,2623.7,3165.9,3612,4627.3
545.36,2557.5,3373.9,4054.1,4690.5
433.88,2570,3488.6,4246.8,4630.7
